issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2021-05-20,NA,VCU,2019-05-22,2020-05-21,2019-05-22,2020-05-21,1329,Maísa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73079,20000,10401-211645764-211665763-VCS-VCU-261-VER-BR-14-1329-22052019-21052020-0,NA,NA,TRUE,2021-09-17,,,,NA,132312,1329
2021-05-20,NA,VCU,2019-05-22,2020-05-21,2019-05-22,2020-05-21,1329,Maísa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73079,1458,10401-211703065-211704522-VCS-VCU-261-VER-BR-14-1329-22052019-21052020-0,NA,NA,TRUE,2021-05-31,Cielo S.A.,Retirement for Person or Organization,Retirada permanente de créditos de carbono para compensação das emissões de escopo 1 de 2020 da Cielo S.A. e coligadas / Retirement on behalf of Cielo S.A. and affiliates to offset scope 1 of 2020 corporate emissions.,NA,132345,1329
2021-05-20,NA,VCU,2019-05-22,2020-05-21,2019-05-22,2020-05-21,1329,Maísa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73079,7000,10401-211665764-211672763-VCS-VCU-261-VER-BR-14-1329-22052019-21052020-0,NA,NA,TRUE,2021-12-28,,,,NA,142461,1329
2021-05-20,NA,VCU,2019-05-22,2020-05-21,2019-05-22,2020-05-21,1329,Maísa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73079,5861,10401-211675764-211681624-VCS-VCU-261-VER-BR-14-1329-22052019-21052020-0,NA,NA,TRUE,2022-12-02,,,,NA,143577,1329
2021-05-20,NA,VCU,2019-05-22,2020-05-21,2019-05-22,2020-05-21,1329,Maísa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73079,3000,10401-211672764-211675763-VCS-VCU-261-VER-BR-14-1329-22052019-21052020-0,NA,NA,TRUE,2023-08-08,,,,NA,156279,1329
2021-05-20,NA,VCU,2019-05-22,2020-05-21,2019-05-22,2020-05-21,1329,Maísa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73079,10489,10401-211681625-211692113-VCS-VCU-261-VER-BR-14-1329-22052019-21052020-0,NA,NA,TRUE,2023-08-08,,,,NA,187057,1329
2021-05-20,NA,VCU,2019-05-22,2020-05-21,2019-05-22,2020-05-21,1329,Maísa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73079,460,10401-211692114-211692573-VCS-VCU-261-VER-BR-14-1329-22052019-21052020-0,NA,NA,TRUE,2023-11-01,,,,NA,213804,1329
2021-05-20,NA,VCU,2019-05-22,2020-05-21,2019-05-22,2020-05-21,1329,Maísa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73079,2428,10401-211692574-211695001-VCS-VCU-261-VER-BR-14-1329-22052019-21052020-0,NA,NA,TRUE,2024-03-29,,,,NA,222243,1329
2021-05-20,NA,VCU,2019-05-22,2020-05-21,2019-05-22,2020-05-21,1329,Maísa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73079,8063,10401-211695002-211703064-VCS-VCU-261-VER-BR-14-1329-22052019-21052020-0,NA,NA,FALSE,NA,,,,NA,241032,1329
2021-05-03,NA,VCU,2017-05-22,2018-05-21,2017-05-22,2018-05-21,1329,Maísa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110190,70022,10212-195239357-195309378-VCS-VCU-261-VER-BR-14-1329-22052017-21052018-0,NA,NA,TRUE,2021-05-07,BV - Banco Votorantim S.A.,Retirement for Person or Organization,Compensação voluntária das emissões de CO2 dos veículos financiados pelo BV – Banco Votorantim S.A.,NA,131221,1329
