issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2022-06-16,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,15000,13307-490738050-490753049-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,TRUE,2022-07-14,Spotify AB,Retirement for Person or Organization,Retirement of environmental credits on behalf of Spotify AB,NA,171636,2539
2022-06-16,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,2,13307-490753050-490753051-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,TRUE,2022-10-07,,,,NA,171691,2539
2022-06-16,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,10,13307-490753052-490753061-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,FALSE,NA,,,,NA,179587,2539
2022-06-16,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,1,13307-490753062-490753062-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,FALSE,NA,,,,NA,193277,2539
2022-06-16,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,3208,13307-490753063-490756270-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,FALSE,NA,,,,NA,214927,2539
2022-05-03,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,100000,13018-466922269-467022268-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,FALSE,NA,,,,NA,167959,2539
2022-05-03,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,1,13018-467022269-467022269-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,TRUE,2022-08-05,Vattenfall GmbH,Environmental Benefit,On behalf of the Diverse Energy Netzwerk for the participation of the CSD in Berlin and Hamburg,NA,169679,2539
2022-05-03,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,1,13018-467047269-467047269-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,FALSE,NA,,,,NA,171151,2539
2022-05-03,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,1,13018-467047270-467047270-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,FALSE,NA,,,,NA,172106,2539
2022-05-03,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,10000,13018-467047271-467057270-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,TRUE,2022-08-30,,,,NA,172233,2539
2022-05-03,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,24999,13018-467022270-467047268-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,FALSE,NA,,,,NA,175039,2539
2022-05-03,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,1000,13018-467057271-467058270-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,FALSE,NA,,,,NA,175157,2539
2022-05-03,NA,VCU,2021-01-01,2021-07-31,2021-01-01,2021-07-31,2539,EVERGREEN REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,652480,2,13018-467072271-467072272-VCS-VCU-262-VER-BR-14-2539-01012021-31072021-0,NA,NA,TRUE,2023-01-23,Bird Eyewear,Retirement for Person or Organization,NA,NA,179192,2539
