issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2022-02-11,NA,VCU,2014-01-01,2014-02-28,2014-01-01,2014-02-28,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,1796,2,12444-411329520-411329521-VCS-VCU-291-VER-BR-1-131-01012014-28022014-0,NA,NA,FALSE,NA,,,,NA,160974,131
2022-02-11,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10807,4403,12487-411561313-411565715-VCS-VCU-291-VER-BR-1-131-01012010-31122010-0,NA,NA,FALSE,NA,,,,NA,161017,131
2022-02-11,NA,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10820,5410,12488-411565716-411571125-VCS-VCU-291-VER-BR-1-131-01012011-31122011-0,NA,NA,FALSE,NA,,,,NA,161018,131
2022-02-11,NA,VCU,2014-01-01,2014-02-28,2014-01-01,2014-02-28,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,1796,2,12489-411571126-411571127-VCS-VCU-291-VER-BR-1-131-01012014-28022014-0,NA,NA,FALSE,NA,,,,NA,161019,131
2022-02-11,NA,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10820,5410,12442-411319706-411325115-VCS-VCU-291-VER-BR-1-131-01012011-31122011-0,NA,NA,FALSE,NA,,,,NA,160972,131
2022-02-11,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10807,1000,12443-411325116-411326115-VCS-VCU-291-VER-BR-1-131-01012010-31122010-0,NA,NA,FALSE,NA,,,,NA,160973,131
2022-02-11,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10807,3404,12443-411326116-411329519-VCS-VCU-291-VER-BR-1-131-01012010-31122010-0,NA,NA,FALSE,NA,,,,NA,240207,131
2017-03-23,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10807,800,4963-205786763-205787562-VCU-049-MER-BR-1-131-01012010-31122010-0,NA,NA,TRUE,2017-03-30,NA,Other,Grupo CIMD - Offsetting of 2016 emissions,NA,110378,131
2017-03-23,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10807,200,4963-205787563-205787762-VCU-049-MER-BR-1-131-01012010-31122010-0,NA,NA,TRUE,2018-03-21,NA,Other,Grupo CIMD - Offsetting of 2017 emissions,NA,110379,131
2017-03-13,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10807,311,4937-205411500-205411810-VCU-049-MER-BR-1-131-01012010-31122010-0,NA,NA,FALSE,NA,,,,NA,31916,131
2017-03-13,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10807,218,4937-205410811-205411028-VCU-049-MER-BR-1-131-01012010-31122010-0,NA,NA,TRUE,2017-05-03,NA,Other,Q1 retirement,NA,101791,131
2017-03-13,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10807,44,4937-205411029-205411072-VCU-049-MER-BR-1-131-01012010-31122010-0,NA,NA,TRUE,2017-07-28,NA,Other,Q2 retirement,NA,101792,131
2017-03-13,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10807,106,4937-205411073-205411178-VCU-049-MER-BR-1-131-01012010-31122010-0,NA,NA,TRUE,2018-04-16,NA,Other,NA,NA,101793,131
2017-03-13,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10807,52,4937-205411179-205411230-VCU-049-MER-BR-1-131-01012010-31122010-0,NA,NA,TRUE,2018-11-14,-,Other,Q3 retirement 940 tons of Kariba and 52 of Sol Nascente,NA,101794,131
2017-03-13,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10807,269,4937-205411231-205411499-VCU-049-MER-BR-1-131-01012010-31122010-0,NA,NA,TRUE,2019-04-10,,,,NA,101795,131
2015-12-04,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10784,10784,4231-179111688-179122471-VCU-049-MER-BR-1-131-01012013-31122013-0,NA,NA,TRUE,2016-02-16,NA,Environmental Benefit,NA,NA,12648,131
2015-12-04,NA,VCU,2014-01-01,2014-02-28,2014-01-01,2014-02-28,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,1796,1792,4232-179122472-179124263-VCU-049-MER-BR-1-131-01012014-28022014-0,NA,NA,TRUE,2016-02-16,NA,Environmental Benefit,NA,NA,12649,131
2015-12-04,NA,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,131,Sol Nascente Ceramic Fuel Switching Project,Latin America,Brazil,Energy industries (renewable/non-renewable sources),AMS-I.E.,10824,10824,4230-179100864-179111687-VCU-049-MER-BR-1-131-01012012-31122012-0,NA,NA,TRUE,2016-02-16,NA,Environmental Benefit,NA,NA,12641,131
