issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2010-11-02,NA,VCU,2010-01-01,2010-05-31,2010-01-01,2010-05-31,135,Shangyi Manjing Windfarm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,32838,32838,986-44834214-44867051-VCU-001-TZ1-CN-1-135-01012010-31052010-0,NA,NA,TRUE,2011-06-15,NA,Retirement for Person or Organization,NA,NA,863,135
2010-11-02,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,135,Shangyi Manjing Windfarm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,80992,5053,987-44882052-44887104-VCU-001-TZ1-CN-1-135-01012009-31122009-0,NA,NA,TRUE,2012-04-10,NA,Retirement for Person or Organization,NA,NA,1498,135
2010-11-02,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,135,Shangyi Manjing Windfarm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,80992,17354,987-44892052-44909405-VCU-001-TZ1-CN-1-135-01012009-31122009-0,NA,NA,TRUE,2013-03-28,NA,Retirement for Person or Organization,NA,NA,3487,135
2010-11-02,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,135,Shangyi Manjing Windfarm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,80992,9671,987-44916052-44925722-VCU-001-TZ1-CN-1-135-01012009-31122009-0,NA,NA,TRUE,2015-02-24,NA,Retirement for Person or Organization,NA,NA,3492,135
2010-11-02,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,135,Shangyi Manjing Windfarm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,80992,13000,987-44925723-44938722-VCU-001-TZ1-CN-1-135-01012009-31122009-0,NA,NA,TRUE,2013-11-14,NA,Retirement for Person or Organization,NA,NA,4339,135
2010-11-02,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,135,Shangyi Manjing Windfarm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,80992,1500,987-44887105-44888604-VCU-001-TZ1-CN-1-135-01012009-31122009-0,NA,NA,TRUE,2012-05-04,NA,Green-e Climate Certification,NA,NA,4423,135
2010-11-02,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,135,Shangyi Manjing Windfarm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,80992,3287,987-44888605-44891891-VCU-001-TZ1-CN-1-135-01012009-31122009-0,NA,NA,TRUE,2013-11-20,NA,Retirement for Person or Organization,NA,NA,4530,135
2010-11-02,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,135,Shangyi Manjing Windfarm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,80992,2950,987-44938723-44941672-VCU-001-TZ1-CN-1-135-01012009-31122009-0,NA,NA,TRUE,2023-02-09,,,,NA,4713,135
2010-11-02,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,135,Shangyi Manjing Windfarm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,80992,4000,987-44941673-44945672-VCU-001-TZ1-CN-1-135-01012009-31122009-0,NA,NA,TRUE,2013-03-07,NA,Retirement for Person or Organization,NA,NA,4747,135
2010-11-02,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,135,Shangyi Manjing Windfarm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,80992,2371,987-44945673-44948043-VCU-001-TZ1-CN-1-135-01012009-31122009-0,NA,NA,FALSE,NA,,,,NA,4750,135
