issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2024-10-07,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2878,Rio Madeira Grouped REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,495805,100000,17228-819726319-819826318-VCS-VCU-262-VER-BR-14-2878-01012022-31122022-1,NA,Social Carbon,TRUE,2024-11-19,,,,NA,264552,2878
2024-10-07,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2878,Rio Madeira Grouped REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,495805,75127,17228-820146997-820222123-VCS-VCU-262-VER-BR-14-2878-01012022-31122022-1,NA,Social Carbon,TRUE,2024-10-24,,,,NA,267608,2878
2024-10-07,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2878,Rio Madeira Grouped REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,495805,254,17228-819826319-819826572-VCS-VCU-262-VER-BR-14-2878-01012022-31122022-1,NA,Social Carbon,TRUE,2024-11-20,,,,NA,270848,2878
2024-10-07,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2878,Rio Madeira Grouped REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,495805,9881,17228-819826573-819836453-VCS-VCU-262-VER-BR-14-2878-01012022-31122022-1,NA,Social Carbon,TRUE,2024-11-20,,,,NA,270987,2878
2024-10-07,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2878,Rio Madeira Grouped REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,495805,18000,17228-819836454-819854453-VCS-VCU-262-VER-BR-14-2878-01012022-31122022-1,NA,Social Carbon,TRUE,2024-12-06,,,,NA,270988,2878
2024-10-07,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2878,Rio Madeira Grouped REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,495805,195000,17228-819854454-820049453-VCS-VCU-262-VER-BR-14-2878-01012022-31122022-1,NA,Social Carbon,TRUE,2024-12-06,,,,NA,273983,2878
2024-10-07,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2878,Rio Madeira Grouped REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,495805,8640,17228-820049454-820058093-VCS-VCU-262-VER-BR-14-2878-01012022-31122022-1,NA,Social Carbon,TRUE,2024-12-10,,,,NA,274007,2878
2024-10-07,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2878,Rio Madeira Grouped REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,495805,5419,17228-820058094-820063512-VCS-VCU-262-VER-BR-14-2878-01012022-31122022-1,NA,Social Carbon,TRUE,2024-12-17,,,,NA,274204,2878
2024-10-07,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2878,Rio Madeira Grouped REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,495805,136,17228-820063513-820063648-VCS-VCU-262-VER-BR-14-2878-01012022-31122022-1,NA,Social Carbon,TRUE,2025-02-07,,,,NA,276446,2878
2024-10-07,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2878,Rio Madeira Grouped REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,495805,496,17228-820063649-820064144-VCS-VCU-262-VER-BR-14-2878-01012022-31122022-1,NA,Social Carbon,TRUE,2025-02-07,,,,NA,280843,2878
