issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,357,18089-872278200-872278556-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-16,,,,NA,293620,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278557-872278557-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,293625,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278558-872278558-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294082,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278559-872278559-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294083,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278560-872278560-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294084,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278561-872278561-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294085,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278562-872278562-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294086,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278563-872278563-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294087,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278564-872278564-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294088,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278565-872278565-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294089,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278566-872278566-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294090,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278567-872278567-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294091,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278568-872278568-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294092,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278569-872278569-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294093,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278570-872278570-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294094,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278571-872278571-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294095,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278572-872278572-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294096,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278573-872278573-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294097,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278574-872278574-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294098,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278575-872278575-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294099,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278576-872278576-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294100,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278577-872278577-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294101,2551
2025-05-16,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2551,BRAZILIAN AMAZON APD GROUPED PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0007,2198904,1,18089-872278578-872278578-VCS-VCU-262-VER-BR-14-2551-01012022-31122022-1,NA,CCB-Biodiversity Gold,TRUE,2025-05-22,,,,NA,294103,2551
