issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2025-04-15,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445886,192385,17992-869072733-869265117-VCS-VCU-262-VER-BR-14-2558-01012022-31122022-1,NA,Social Carbon,FALSE,NA,,,,NA,287461,2558
2025-04-15,NA,VCU,2023-01-01,2023-03-31,2023-01-01,2023-03-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,233480,49686,17993-869265118-869314803-VCS-VCU-262-VER-BR-14-2558-01012023-31032023-1,NA,Social Carbon,FALSE,NA,,,,NA,287462,2558
2025-04-07,NA,VCU,2022-01-01,2022-12-31,2022-01-01,2022-12-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445886,120326,17966-868414172-868534497-VCS-VCU-262-VER-BR-14-2558-01012022-31122022-1,NA,Social Carbon,TRUE,2025-04-16,,,,NA,286431,2558
2025-04-07,NA,VCU,2023-01-01,2023-03-31,2023-01-01,2023-03-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,233480,3156,17967-868534498-868537653-VCS-VCU-262-VER-BR-14-2558-01012023-31032023-1,NA,Social Carbon,TRUE,2025-04-16,,,,NA,286432,2558
2023-01-31,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,311936,84848,14605-611885388-611970235-VCS-VCU-262-VER-BR-14-2558-01012020-31122020-1,NA,Social Carbon,FALSE,NA,,,,NA,192529,2558
2023-01-31,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,311936,1000,14605-611985388-611986387-VCS-VCU-262-VER-BR-14-2558-01012020-31122020-1,NA,Social Carbon,TRUE,2023-05-26,,,,NA,192536,2558
2023-01-31,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,311936,3383,14605-611970236-611973618-VCS-VCU-262-VER-BR-14-2558-01012020-31122020-1,NA,Social Carbon,TRUE,2023-05-31,XP INVESTIMENTOS S.A.,Retirement for Person or Organization,Retirada permanente de circulação do mercado em nome de XP Inc. para a compensação das emissões de gases de efeito estufa geradas pelas diversas operações do Grupo XP Inc. ao longo do ano de 2022.,NA,192538,2558
2023-01-31,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,311936,2,14605-612060449-612060450-VCS-VCU-262-VER-BR-14-2558-01012020-31122020-1,NA,Social Carbon,TRUE,2023-10-17,Instituto Algar,Environmental Benefit,Retirement on the be half of Instituto Algar - Encontro de Voluntários Algar,NA,193647,2558
2023-01-31,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,311936,500,14605-612140091-612140590-VCS-VCU-262-VER-BR-14-2558-01012020-31122020-1,NA,Social Carbon,TRUE,2024-08-29,Embratur - Agencia Brasileira de Promoção Internacional do Turismo,Retirement for Person or Organization,"Compensação referente as emissões de voos anuais realizados pela sua equipe, energia elétrica (escopo 2) e pegada de carbono das ferramentas promocionais para o ano de 2024",NA,193975,2558
2023-01-31,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,311936,1000,14605-611986388-611987387-VCS-VCU-262-VER-BR-14-2558-01012020-31122020-1,NA,Social Carbon,TRUE,2023-06-16,,,,NA,205973,2558
2023-01-31,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,311936,1,14605-611973619-611973619-VCS-VCU-262-VER-BR-14-2558-01012020-31122020-1,NA,Social Carbon,TRUE,2025-02-13,Red Bull Corporate - RS,Retirement for Person or Organization,Neutralização de 1 tonelada de CO2 equivalente (tCO2e) para a Trashin proveniente das emissões do transporte de resíduos do cliente Red Bull Corporate (RS).,NA,206367,2558
2023-01-31,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,311936,500,14605-611987388-611987887-VCS-VCU-262-VER-BR-14-2558-01012020-31122020-1,NA,Social Carbon,TRUE,2023-06-17,,,,NA,207931,2558
2023-01-31,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,311936,1557,14605-611987888-611989444-VCS-VCU-262-VER-BR-14-2558-01012020-31122020-1,NA,Social Carbon,TRUE,2023-09-29,,,,NA,207953,2558
2023-01-31,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,2558,ABC Norte REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,311936,5000,14605-611989445-611994444-VCS-VCU-262-VER-BR-14-2558-01012020-31122020-1,NA,Social Carbon,TRUE,2023-12-20,,,,NA,219260,2558
