issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2025-03-28,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1571,Manoa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,188174,1,17926-866592012-866592012-VCS-VCU-261-VER-BR-14-1571-01012018-31122018-0,NA,NA,FALSE,NA,,,,NA,285536,1571
2025-02-17,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,1571,Manoa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,76687,8,17760-858736604-858736611-VCS-VCU-261-VER-BR-14-1571-01012013-31122013-0,NA,NA,TRUE,2025-02-28,Weleda do Brasil Laboratorio e Farmacia Ltda. (CNPJ: 56.992.217/0002-60),Retirement for Person or Organization,"Neutralização da frota Weleda de 34 veículos referente ao ano de 2024, realizada por meio do produto Neutraliza da Localiza&Co.",NA,281474,1571
2025-02-17,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,1571,Manoa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,76687,8802,17760-858736612-858745413-VCS-VCU-261-VER-BR-14-1571-01012013-31122013-0,NA,NA,TRUE,2025-03-26,Localiza Rent a Car (CNPJ: 16.670.085/0001-55),Retirement for Person or Organization,"Aposento dos créditos de carbono provenientes do produto Neutraliza, relacionado à compensação de emissões de GEE de escopo 3 da empresa Localiza&Co.",NA,282602,1571
2025-02-17,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,VCU,2021-01-01,2021-12-31,2021-01-01,2021-12-31,1571,Manoa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,216756,2198,17761-858745414-858747611-VCS-VCU-1491-VER-BR-14-1571-01012021-31122021-1,NA,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,TRUE,2025-03-26,Localiza Rent a Car (CNPJ: 16.670.085/0001-55),Retirement for Person or Organization,"Aposento dos créditos de carbono provenientes do produto Neutraliza, relacionado à compensação de emissões de GEE de escopo 3 da empresa Localiza&Co.",NA,281475,1571
2025-02-17,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,VCU,2020-08-08,2020-12-31,2020-08-08,2020-12-31,1571,Manoa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,87253,1430,17762-858747612-858749041-VCS-VCU-1491-VER-BR-14-1571-08082020-31122020-1,NA,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,TRUE,2025-03-26,Localiza Rent a Car (CNPJ: 16.670.085/0001-55),Retirement for Person or Organization,"Aposento dos créditos de carbono provenientes do produto Neutraliza, relacionado à compensação de emissões de GEE de escopo 3 da empresa Localiza&Co.",NA,281476,1571
2025-02-17,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,VCU,2020-01-01,2020-08-07,2020-01-01,2020-08-07,1571,Manoa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,236252,1463,17763-858749042-858750504-VCS-VCU-261-VER-BR-14-1571-01012020-07082020-0,NA,NA,TRUE,2025-03-26,Localiza Rent a Car (CNPJ: 16.670.085/0001-55),Retirement for Person or Organization,"Aposento dos créditos de carbono provenientes do produto Neutraliza, relacionado à compensação de emissões de GEE de escopo 3 da empresa Localiza&Co.",NA,281477,1571
2025-02-17,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,VCU,2020-01-01,2020-08-07,2020-01-01,2020-08-07,1571,Manoa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,236252,826,17763-858750505-858751330-VCS-VCU-261-VER-BR-14-1571-01012020-07082020-0,NA,NA,TRUE,2025-04-15,JJGC INDUSTRIA E COMERCIO DE MATERIAIS DENTÁRIOS S.A (CNPJ: 00.489.050/0001-84),Retirement for Person or Organization,"Neutralização da frota JJGC de 293 veículos referente ao ano de 2024, realizada por meio do produto Neutraliza da Localiza&Co.",NA,285249,1571
2025-02-17,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,VCU,2020-01-01,2020-08-07,2020-01-01,2020-08-07,1571,Manoa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,236252,1516,17763-858751331-858752846-VCS-VCU-261-VER-BR-14-1571-01012020-07082020-0,NA,NA,TRUE,2025-04-25,Cogna Educação S/A (CNPJ: 38.733.648/0052-90),Retirement for Person or Organization,"Neutralização da frota Cogna de 498 veículos referente ao ano de 2024, realizada por meio do produto Neutraliza da Localiza&Co.",NA,287431,1571
2025-02-17,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,VCU,2020-01-01,2020-08-07,2020-01-01,2020-08-07,1571,Manoa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,236252,68,17763-858752847-858752914-VCS-VCU-261-VER-BR-14-1571-01012020-07082020-0,NA,NA,FALSE,NA,,,,NA,288490,1571
2025-02-17,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1571,Manoa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,275450,4515,17764-858752915-858757429-VCS-VCU-261-VER-BR-14-1571-01012019-31122019-0,NA,NA,TRUE,2025-03-26,Localiza Rent a Car (CNPJ: 16.670.085/0001-55),Retirement for Person or Organization,"Aposento dos créditos de carbono provenientes do produto Neutraliza, relacionado à compensação de emissões de GEE de escopo 3 da empresa Localiza&Co.",NA,281478,1571
2025-02-17,04: Quality Education; 06: Clean Water and Sanitation; 08: Decent Work and Economic Growth; 12: Responsible Consumption and Production; 13: Climate Action; 15: Life on Land; 17: Partnerships for the Goals,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1571,Manoa REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,188174,3085,17765-858757430-858760514-VCS-VCU-261-VER-BR-14-1571-01012018-31122018-0,NA,NA,TRUE,2025-03-26,Localiza Rent a Car (CNPJ: 16.670.085/0001-55),Retirement for Person or Organization,"Aposento dos créditos de carbono provenientes do produto Neutraliza, relacionado à compensação de emissões de GEE de escopo 3 da empresa Localiza&Co.",NA,281479,1571
