issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2021-03-11,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,25000,9773-132234332-132259331-VCS-VCU-259-VER-BR-14-977-01012013-31122013-1,NA,CCB-Gold,TRUE,2022-04-28,Air France,Retirement for Person or Organization,Retired on behalf of Air France,NA,127400,977
2021-03-11,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,25000,9773-132259332-132284331-VCS-VCU-259-VER-BR-14-977-01012013-31122013-1,NA,CCB-Gold,TRUE,2022-04-28,Transavia,Retirement for Person or Organization,Retired on behalf of Transavia,NA,167642,977
2021-03-11,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,24739,9773-132284332-132309070-VCS-VCU-259-VER-BR-14-977-01012013-31122013-1,NA,CCB-Gold,TRUE,2022-06-16,ATOS International SAS,Retirement for Person or Organization,Retired on behalf of ATOS International SAS,NA,167669,977
2021-03-11,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,16861,9773-132309071-132325931-VCS-VCU-259-VER-BR-14-977-01012013-31122013-1,NA,CCB-Gold,TRUE,2023-06-30,,,,NA,171643,977
2021-03-11,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,267,9773-132325932-132326198-VCS-VCU-259-VER-BR-14-977-01012013-31122013-1,NA,CCB-Gold,TRUE,2023-12-28,,,,NA,209426,977
2021-03-11,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,3133,9773-132326199-132329331-VCS-VCU-259-VER-BR-14-977-01012013-31122013-1,NA,CCB-Gold,FALSE,NA,,,,NA,230138,977
2021-02-02,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,83333,9519-105434705-105518037-VCS-VCU-259-VER-BR-14-977-01012013-31122013-1,NA,CCB-Gold,TRUE,2021-05-11,Groupe Air France,Retirement for Person or Organization,Retired on behalf of Groupe Air France,NA,125474,977
2021-02-02,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,5000,9519-105634705-105639704-VCS-VCU-259-VER-BR-14-977-01012013-31122013-1,NA,CCB-Gold,TRUE,2023-12-28,,,,NA,125584,977
2021-02-02,NA,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,116667,9519-105518038-105634704-VCS-VCU-259-VER-BR-14-977-01012013-31122013-1,NA,CCB-Gold,TRUE,2022-04-28,Air France,Retirement for Person or Organization,Retired on behalf of Air France,NA,131809,977
2020-07-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,39872,8466-22172332-22212203-VCS-VCU-259-VER-BR-14-977-01012014-31122014-1,NA,CCB-Gold,TRUE,2021-12-22,,,,NA,116279,977
2020-07-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,8231,8466-22217332-22225562-VCS-VCU-259-VER-BR-14-977-01012014-31122014-1,NA,CCB-Gold,TRUE,2022-04-12,,,,NA,117378,977
2020-07-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,4010,8466-22242633-22246642-VCS-VCU-259-VER-BR-14-977-01012014-31122014-1,NA,CCB-Gold,TRUE,2021-12-09,Cancellation 2020,Retirement for Person or Organization,Cancellation 2020,NA,118351,977
2020-07-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,5000,8466-22248143-22253142-VCS-VCU-259-VER-BR-14-977-01012014-31122014-1,NA,CCB-Gold,TRUE,2021-03-11,,,,NA,119029,977
2020-07-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,50000,8466-22263143-22313142-VCS-VCU-259-VER-BR-14-977-01012014-31122014-1,NA,CCB-Gold,TRUE,2020-10-14,Westpac Banking Corporation,Retirement for Person or Organization,Retired by Beyond Neutral on behalf of Westpac Banking Corporation,NA,119126,977
2020-07-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,977,RMDLT Portel - Para REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,955999,4799,8466-22513143-22517941-VCS-VCU-259-VER-BR-14-977-01012014-31122014-1,NA,CCB-Gold,TRUE,2021-02-15,,,,NA,119429,977
