issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2021-10-27,NA,VCU,2016-07-08,2017-10-22,2016-07-08,2017-10-22,1811,Jari/Pará REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,308937,3909,11559-339514460-339518368-VCS-VCU-262-VER-BR-14-1811-08072016-22102017-0,NA,NA,TRUE,2022-03-07,,,,NA,149756,1811
2021-10-27,NA,VCU,2016-07-08,2017-10-22,2016-07-08,2017-10-22,1811,Jari/Pará REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,308937,11091,11559-339518369-339529459-VCS-VCU-262-VER-BR-14-1811-08072016-22102017-0,NA,NA,TRUE,2022-06-10,,,,NA,163420,1811
2021-05-25,NA,VCU,2015-07-08,2016-07-07,2015-07-08,2016-07-07,1811,Jari/Pará REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,350142,28,10427-213553540-213553567-VCS-VCU-262-VER-BR-14-1811-08072015-07072016-0,NA,NA,TRUE,2021-09-09,RPS Capital,Retirement for Person or Organization,"Aposentadoria em nome da RPS Capital para neutralização das emissões de escopo 1, 2 e 3 do ano 2020 / Retirement on behalf of RPS Capital to offset emissions from scopes 1, 2 and 3 of 2020.",NA,132606,1811
2021-05-25,NA,VCU,2015-07-08,2016-07-07,2015-07-08,2016-07-07,1811,Jari/Pará REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,350142,465,10427-213553568-213554032-VCS-VCU-262-VER-BR-14-1811-08072015-07072016-0,NA,NA,TRUE,2021-10-01,EISA – Empresa Interagrícola S/A,Retirement for Person or Organization,"O presente certificado atesta a compensação de 465 toneladas de CO2 equivalentes, a partir de Verified Carbon Units (VCUs) certificadas pela Verified Carbon Standard (VCS), referente às emissões da safra 2020/2021 no âmbito do Inventário de CO2 da EISA (GHG Protocol). / This certificate attests the offsetting of 465 tons of CO2 equivalents of Verified Carbon Units (VCUs) certified by the Verified Carbon Standard (VCS) to offset emissions from crop 2020/2021 period under EISA CO2 Inventory (GHG Protocol).",NA,141895,1811
2021-05-25,NA,VCU,2015-07-08,2016-07-07,2015-07-08,2016-07-07,1811,Jari/Pará REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,350142,243,10427-213554033-213554275-VCS-VCU-262-VER-BR-14-1811-08072015-07072016-0,NA,NA,TRUE,2021-10-13,Hashdex Gestora de Recursos Ltda.,Retirement for Person or Organization,"Aposentadoria permanente de circulação do mercado em nome da Hashdex Gestora de Recursos Ltda. referente às emissões corporativas de Escopo 1, 2 e 3 dos anos de 2018, 2019 e 2020 | Retirement on behalf of Hashdex Gestora de Recursos Ltda. referring to corporate emissions of Scopes 1, 2 and 3 of the years 2018, 2019 and 2020.",NA,143510,1811
2021-05-25,NA,VCU,2015-07-08,2016-07-07,2015-07-08,2016-07-07,1811,Jari/Pará REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,350142,586,10427-213554276-213554861-VCS-VCU-262-VER-BR-14-1811-08072015-07072016-0,NA,NA,TRUE,2021-10-19,Shopper.com.br,Retirement for Person or Organization,"Aposentadoria em nome da Shopper.com.br para neutralização das emissões de escopo 1, 2 e 3 do ano 2020 / Retirement on behalf of Shopper.com.br to offset emissions from scopes 1, 2 and 3 of 2020.",NA,147192,1811
2021-05-25,NA,VCU,2015-07-08,2016-07-07,2015-07-08,2016-07-07,1811,Jari/Pará REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,350142,4,10427-213554862-213554865-VCS-VCU-262-VER-BR-14-1811-08072015-07072016-0,NA,NA,TRUE,2021-10-27,BMW,Environmental Benefit,Retirement on be half of BMW GS TROPHY,NA,149044,1811
2021-05-25,NA,VCU,2015-07-08,2016-07-07,2015-07-08,2016-07-07,1811,Jari/Pará REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,350142,9,10427-213555101-213555109-VCS-VCU-262-VER-BR-14-1811-08072015-07072016-0,NA,NA,TRUE,2021-10-26,FAMA Investimentos Ltda.,Retirement for Person or Organization,"Aposentadoria em nome da FAMA Investimentos Ltda. para neutralização das emissões de escopo 1, 2 e 3 de 2020 – Carbono Neutro / Retirement on behalf of FAMA Investimentos Ltda. to offset emissions from scope 1, 2 and 3 of 2020 – Carbon neutral.",NA,149374,1811
2021-05-25,NA,VCU,2015-07-08,2016-07-07,2015-07-08,2016-07-07,1811,Jari/Pará REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,350142,30,10427-213555110-213555139-VCS-VCU-262-VER-BR-14-1811-08072015-07072016-0,NA,NA,TRUE,2021-10-26,Pragma Gestão de Patrimônio,Retirement for Person or Organization,Aposentadoria em nome da Pragma Gestão de Patrimônio para neutralização das emissões globais do inventário de 2020 / Retirement on behalf of Pragma Gestão de Patrimônio to offset emissions from GHG inventory of 2020.,NA,149614,1811
2021-05-25,NA,VCU,2015-07-08,2016-07-07,2015-07-08,2016-07-07,1811,Jari/Pará REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,350142,14,10427-213555140-213555153-VCS-VCU-262-VER-BR-14-1811-08072015-07072016-0,NA,NA,TRUE,2021-11-18,SCCON,Retirement for Person or Organization,Aposentadoria em nome da SCCON para neutralização das emissões de 2020 / Retirement on behalf of SCCON to offset emissions from 2020.,NA,149615,1811
