issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,38,10716-242762614-242762651-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2022-04-07,Klima,Retirement for Person or Organization,Retired on behalf of our Klima App Users www.klima.com,NA,135797,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,258,10716-242829114-242829371-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2022-03-24,,,,NA,136053,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,96,10716-242767814-242767909-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2021-07-13,FORLIANCE Clients,Retirement for Person or Organization,Retired on behalf of FORLIANCE Clients,NA,136505,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,265,10716-242767910-242768174-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2023-05-23,CARBON SENSE LTD,Retirement for Person or Organization,Retired by CFP Energy Ltd on behalf of CARBON SENSE LTD (Company number 14142132),NA,136506,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,121,10716-242839570-242839690-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2024-02-26,,,,NA,138575,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,25000,10716-242917379-242942378-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2024-03-29,,,,NA,138601,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,11480,10716-242995402-243006881-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2023-08-08,,,,NA,138602,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,1,10716-243029114-243029114-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2021-08-20,,,,NA,138603,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,45091,10716-243029115-243074205-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2022-03-07,,,,NA,138617,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,18000,10716-243178864-243196863-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,FALSE,NA,,,,NA,138619,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,1206,10716-242837114-242838319-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,FALSE,NA,,,,NA,139424,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,1250,10716-242838320-242839569-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,FALSE,NA,,,,NA,139641,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,1708,10716-242775910-242777617-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2023-04-27,Klima,Retirement for Person or Organization,Retired on behalf of our Klima App Users www.klima.com,NA,141885,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,704,10716-242793410-242794113-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2023-01-26,,,,NA,143846,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,4296,10716-243227953-243232248-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2023-01-26,,,,NA,151752,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,14,10716-243247833-243247846-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2021-12-17,Institut für Corporate Governance in der deutschen Immobilienwirtschaft e.V.,Retirement for Person or Organization,Retired on behalf of Institut für Corporate Governance in der deutschen Immobilienwirtschaft e.V.,NA,153362,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,2300,10716-243232249-243234548-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2022-01-28,,,,NA,153587,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,37,10716-243247993-243248029-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2022-07-26,Klima,Retirement for Person or Organization,Retired on behalf of our Klima App Users www.klima.com,NA,154357,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,1242,10716-243242249-243243490-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2021-12-17,Primo Espresso GmbH,Retirement for Person or Organization,Primo Espresso GmbH Kompensation CCF 2019,NA,154372,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,356,10716-243243491-243243846-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2021-12-17,Viabono GmbH,Retirement for Person or Organization,Retired on behalf of Viabono for member emissions in 2021,NA,155139,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,3986,10716-243243847-243247832-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2021-12-31,Maskineriet AS,Retirement for Person or Organization,Retired on behalf of Kapo AS clients,NA,155141,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,131,10716-243247847-243247977-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2021-12-17,Exaktapack Deutschland GmbH,Retirement for Person or Organization,Retired on behalf of Exaktapack Deutschland GmbH,NA,155179,142
2021-07-07,NA,VCU,2013-12-28,2020-10-27,2013-12-28,2020-10-27,142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Africa,Tanzania,Agriculture Forestry and Other Land Use,AR-AM0005,532089,1,10716-243247978-243247978-VCS-VCU-264-VER-TZ-14-142-28122013-27102020-0,NA,NA,TRUE,2021-12-17,Schornsteinfegerinnung Berlin,Retirement for Person or Organization,Retired on behalf of Schornsteinfegerinnung Berlin,NA,155196,142
