issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2023-07-10,NA,VCU,2017-07-01,2017-12-31,2017-07-01,2017-12-31,144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",Asia,Indonesia,Energy industries (renewable/non-renewable sources),ACM0002,69655,5,15438-694270530-694270534-VCS-VCU-262-VER-ID-1-144-01072017-31122017-0,NA,NA,FALSE,NA,,,,NA,210618,144
2023-07-10,NA,VCU,2017-07-01,2017-12-31,2017-07-01,2017-12-31,144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",Asia,Indonesia,Energy industries (renewable/non-renewable sources),ACM0002,69655,543,15439-694270535-694271077-VCS-VCU-262-VER-ID-1-144-01072017-31122017-0,NA,NA,TRUE,2023-09-22,South Pole,Environmental Benefit,Retired on behalf of market.southpole clients,NA,210619,144
2022-05-12,NA,VCU,2017-07-01,2017-12-31,2017-07-01,2017-12-31,144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",Asia,Indonesia,Energy industries (renewable/non-renewable sources),ACM0002,69655,242,13076-470776472-470776713-VCS-VCU-262-VER-ID-1-144-01072017-31122017-0,NA,NA,TRUE,2022-08-08,market.southpole clients,Environmental Benefit,Retired on behalf of market.southpole clients,NA,168878,144
2022-04-26,NA,VCU,2019-01-01,2019-10-31,2019-01-01,2019-10-31,144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",Asia,Indonesia,Energy industries (renewable/non-renewable sources),ACM0002,104440,1000,12945-462426572-462427571-VCS-VCU-262-VER-ID-1-144-01012019-31102019-0,NA,NA,TRUE,2022-06-23,SEAT S.A.,Retirement for Person or Organization,Compensation of residual CO2 emissions to realize net CO2 neutral handover of SEAT S.A. from European production to customer 2022.,NA,167401,144
2022-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",Asia,Indonesia,Energy industries (renewable/non-renewable sources),ACM0002,129921,4000,12946-462427572-462431571-VCS-VCU-262-VER-ID-1-144-01012018-31122018-0,NA,NA,TRUE,2022-06-23,SEAT S.A.,Retirement for Person or Organization,Compensation of residual CO2 emissions to realize net CO2 neutral handover of SEAT S.A. from European production to customer 2022.,NA,167402,144
2022-04-26,NA,VCU,2017-07-01,2017-12-31,2017-07-01,2017-12-31,144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",Asia,Indonesia,Energy industries (renewable/non-renewable sources),ACM0002,69655,6200,12944-462420339-462426538-VCS-VCU-262-VER-ID-1-144-01072017-31122017-0,NA,NA,TRUE,2022-06-23,SEAT S.A.,Retirement for Person or Organization,Compensation of residual CO2 emissions to realize net CO2 neutral handover of SEAT S.A. from European production to customer 2022.,NA,167400,144
2022-04-26,NA,VCU,2017-07-01,2017-12-31,2017-07-01,2017-12-31,144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",Asia,Indonesia,Energy industries (renewable/non-renewable sources),ACM0002,69655,33,12944-462426539-462426571-VCS-VCU-262-VER-ID-1-144-01072017-31122017-0,NA,NA,FALSE,NA,,,,NA,169540,144
2021-10-21,NA,VCU,2017-07-01,2017-12-31,2017-07-01,2017-12-31,144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",Asia,Indonesia,Energy industries (renewable/non-renewable sources),ACM0002,69655,4925,11540-338095849-338100773-VCS-VCU-262-VER-ID-1-144-01072017-31122017-0,NA,NA,TRUE,2021-11-24,Lindblad Expeditions,Environmental Benefit,Retired on behalf of Lindblad Expeditions to achieve carbon neutrality,NA,149304,144
2021-10-18,NA,VCU,2017-07-01,2017-12-31,2017-07-01,2017-12-31,144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",Asia,Indonesia,Energy industries (renewable/non-renewable sources),ACM0002,69655,842,11474-333073680-333074521-VCS-VCU-262-VER-ID-1-144-01072017-31122017-0,NA,NA,TRUE,2021-11-24,Natural Habitat Adventures,Environmental Benefit,Retired on behalf of Natural Habitat Adventures to achieve carbon neutrality,NA,148888,144
2021-07-26,NA,VCU,2019-01-01,2019-10-31,2019-01-01,2019-10-31,144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",Asia,Indonesia,Energy industries (renewable/non-renewable sources),ACM0002,104440,2500,10884-255121169-255123668-VCS-VCU-262-VER-ID-1-144-01012019-31102019-0,NA,NA,TRUE,2021-08-18,,,,NA,138850,144
